y_true,p_hat,p_hat_recal
0.0,0.0020245858275189,0.006798200336431097
0.0,0.0004119930659187,0.0021067549097602213
1.0,0.0107328292629489,0.02304899825441476
0.0,0.0042317492360995,0.01167538915411105
0.0,0.00887185611047,0.02006047285366952
0.0,0.0025809946867279,0.008124904817545997
0.0,0.009992965724541,0.021879549908046567
0.0,0.0022078184056366,0.007244818323235286
0.0,0.0082340828370766,0.01899740125661343
0.0,0.0023161373841863,0.007504134436263058
0.0,0.0030553306551023,0.009195557817513631
0.0,0.0074316594674656,0.01762694858139283
0.0,0.0537046486090915,0.07407836976113927
0.0,0.001007606397651,0.004070069967151843
0.0,0.0093704745452197,0.02087692665329957
0.0,0.0009406480730003,0.0038692569521154275
0.0,0.0035683981690633,0.01030413020123177
0.0,0.0012539032789476,0.004780399416385582
0.0,0.0048251824937262,0.01285309862782343
0.0,1e-06,2.480371374890922e-05
0.0,0.0407829970996547,0.060721899821190105
0.0,0.001398067632679,0.005178679526283148
0.0,0.0396584679732858,0.059507136295491855
0.0,0.003530091649203,0.010222926856588736
0.0,0.0044547923015283,0.012122999635287058
0.0,0.001829941464341,0.006311684791130091
0.0,0.0016326282484828,0.00580409302165647
0.0,1e-06,2.480371374890922e-05
0.0,0.0281232170305555,0.046406940960775564
0.0,0.0006670918809478,0.0030044969055735013
0.0,0.0035174253376179,0.010196023973687459
0.0,0.0097850779737426,0.02154668925663614
0.0,0.0848140751434839,0.10305393453184619
0.0,0.0066867667561207,0.016317808495242444
0.0,0.0018059534106715,0.006250788577205001
0.0,0.0035914702663545,0.010352925112385907
0.0,0.0032133441347886,0.009541994702972928
0.0,0.0263195350330841,0.044231602855578096
0.0,0.001924034600072,0.00654851957353126
0.0,0.0027411835250321,0.008491985921301825
0.0,0.0002844758702014,0.001603554818016344
0.0,0.0044958457770597,0.012204715495152972
0.0,0.0044958457770597,0.012204715495152972
0.0,0.0010204585167363,0.004108202267858274
0.0,0.0209846830439138,0.03753273281956002
0.0,0.0476869121074584,0.06798549293301999
0.0,0.0044113734570614,0.012036352227322482
0.0,0.0088760365404396,0.020067369907768487
0.0,0.0553149349911798,0.07567575338921728
0.0,0.00048059253533,0.0023598838053794694
0.0,0.0260913601487356,0.043953461282188806
0.0,0.0785839671995132,0.09752276950780561
0.0,0.0047131456915898,0.012633920220041889
0.0,0.0004841375994156,0.002372694491947019
1.0,0.1153353776647782,0.12877291340356325
0.0,0.0007462392525909,0.0032630299313463665
0.0,0.0027491027304141,0.008509980713926795
1.0,0.3425457730354674,0.29123622563046403
0.0,0.0009162216237513,0.0037950619396319193
0.0,0.0019498156298947,0.006612864062409232
0.0,0.1208887125748796,0.1332529585963195
0.0,0.0001748866976211,0.0011202661227291354
0.0,0.2120703741541476,0.20151174467474592
0.0,0.0247781470917389,0.0423390807307474
0.0,0.0800898238224208,0.09887016827223796
0.0,0.0044349629427071,0.012083456466221793
0.0,0.033292692414218,0.052435327294667745
0.0,0.0471166346054826,0.06739725617597317
0.0,0.2491242121029025,0.22750119381402065
0.0,0.0005788643338801,0.0027064748323208515
0.0,0.0083931429899657,0.019264595380175015
0.0,0.0003980539972332,0.0020540001579477767
0.0,0.0004404225391219,0.0022129153485227916
0.0,0.0004173568866033,0.0021269289203230896
0.0,0.0787036429561236,0.09763010524079944
0.0,0.0001445638274421,0.000973514002780925
0.0,0.0085741486087968,0.019566960628889116
0.0,0.0287653652236318,0.04717181885015324
0.0,0.0390957250410915,0.058895602980523376
0.0,0.0223376406336686,0.03927298165953218
0.0,0.0015536769408775,0.005596447308713119
1.0,0.4755724268592537,0.38216142658840885
0.0,0.0045538107447192,0.012319748328919786
0.0,0.0123363915655033,0.025509875712579465
0.0,0.023803088995578,0.04112477165967294
0.0,0.0005624139869919,0.0026496153059654562
0.0,0.0015193968225856,0.005505414358949354
0.0,0.0002118772729674,0.0012904982487088029
0.0,0.0146757789377653,0.028946193282182956
0.0,0.0048953811199465,0.012989721390179952
0.0,0.0005957119770559,0.00276426554223867
0.0,0.001359647250885,0.0050736551552420005
0.0,0.0008355262252935,0.00354609524732874
0.0,0.0070128264911814,0.016895542185927804
1.0,0.6210760359917236,0.4891170025031646
0.0,0.0778566430639625,0.09686948862762379
0.0,0.0273107768759064,0.045432120949718005
0.0,0.0011698377950291,0.004542531209350104
0.0,0.0028277855315436,0.008688020081125942
1.0,0.110760958312182,0.12504195974767368
0.0,0.0021578093657725,0.007123947222189105
0.0,0.0090713415475704,0.020388601084926048
0.0,0.0068661170252907,0.01663652677552856
0.0,0.0091235446092177,0.02047413796133881
1.0,0.1978666018451679,0.191356114373691
0.0,0.0121789435835309,0.025272369229497087
0.0,0.0122164481348057,0.025329021094465182
0.0,0.007695770419265,0.01808232537527634
0.0,0.20799468323806,0.19861036574261526
0.0,0.0011854306534799,0.0045869877527453164
0.0,0.0059031064290515,0.014896436853253377
0.0,0.001636171377318,0.00581334776402014
0.0,0.2694896649154317,0.2415522525028648
0.0,0.0649079666389491,0.08494028567239009
0.0,0.0026280700481802,0.008233401979311125
0.0,0.0008650426349504,0.003637872523434046
0.0,0.0014716413306731,0.005377674725069772
0.0,0.0552738328390325,0.075635143112668
0.0,0.0134142403131646,0.02711383607288593
0.0,0.0060461468860637,0.015159560680305448
0.0,0.0055063341493302,0.014157233394009233
0.0,0.0928042112858986,0.10999167378476464
0.0,0.0025743334870777,0.008109509489785803
0.0,0.0808429859274645,0.09954151254435549
0.0,0.0029030627744311,0.008857105906973422
0.0,0.0007727036407477,0.0033478239071135295
0.0,0.0201996265475016,0.03650850666794673
0.0,0.0005552664496033,0.0026247734308259578
0.0,0.0057381108113465,0.01459074756577632
0.0,0.0106350012917391,0.022895682821322975
0.0,0.5454610524559651,0.432014924497022
0.0,0.004566997079102,0.012345861119729237
0.0,0.0002844667039635,0.0016035167348772894
0.0,0.0062473255205896,0.015526764956860294
0.0,0.0074178137620369,0.017602954250592936
0.0,0.0014372939798036,0.005285114447494421
0.0,0.0022121735278908,0.007255309550416596
0.0,0.0018116494061275,0.006265267996095867
0.0,0.0014986647829265,0.0054500927594841354
0.0,0.018121152444192,0.03374091304452597
0.0,0.1697869835719769,0.17085628209027642
0.0,0.0009121353822142,0.0037825989582804917
0.0,0.031917747156486,0.05085946622720738
0.0,0.0005575328858132,0.0026326597445331316
0.0,0.0130817368134176,0.026622998888667558
1.0,0.370739212333292,0.3103108215545903
0.0,0.0015579890182976,0.00560786004849673
0.0,0.0014970975224026,0.005445902373114743
0.0,0.0009332976493501,0.00384698463934476
0.0,0.1342515980367541,0.14383278583616513
0.0,0.0016901575947012,0.005953706035943363
0.0,0.0687740617049938,0.08856501120996073
0.0,0.0444662533880867,0.06463663677728311
0.0,0.0555872462011334,0.0759445939898031
0.0,0.0282668151900223,0.046578408222828
1.0,0.2571792565681836,0.23307485721122811
1.0,0.3993524321572524,0.3297201054945435
0.0,0.0033503699963595,0.009838699768317591
0.0,0.0032800318721806,0.009686813963579873
0.0,0.0015296986439694,0.005532828683755916
0.0,0.0177913811932511,0.03329380720606879
0.0,0.0005239291626912,0.002514837625289487
0.0,0.0227221245683241,0.039762055771593224
0.0,0.0241629461578644,0.04157453047457052
0.0,0.0085824518904327,0.019580788540652403
0.0,0.0017452122726511,0.006095610921791322
0.0,0.1892959889308089,0.18516365280419447
0.0,0.1225848078994932,0.13461101521238295
1.0,0.2840352987076996,0.25151524359482985
0.0,0.0028636960671965,0.008768831034818429
0.0,0.0012891767190355,0.004878930307358072
0.0,0.0009950160292261,0.004032588518457604
0.0,0.0072373010918276,0.017288990718973114
0.0,0.0010923076402927,0.004319081939317689
0.0,0.0002126899704522,0.0012941456940391127
